,MHdays,Discrim2,Insecurity2,EthRace5_2022,BIPOCAI,Gender3,Gender2,TransGender
2874,10,,17,1,BIPOC/AI,2,MaleFemale,0
2875,20,0,4,5,white,2,MaleFemale,0
2876,4,,3,4,BIPOC/AI,2,MaleFemale,0
2877,5,0,3,5,white,2,MaleFemale,0
2878,5,,5,5,white,2,MaleFemale,0
2879,10,0,6,5,white,2,MaleFemale,0
2880,4,,2,5,white,1,MaleFemale,0
2881,15,,3,4,BIPOC/AI,1,MaleFemale,0
2882,2,0,3,5,white,2,MaleFemale,0
2883,5,0,1,5,white,1,MaleFemale,0
2884,30,,5,5,white,1,MaleFemale,0
2885,10,,2,5,white,2,MaleFemale,0
2886,5,0,4,5,white,2,MaleFemale,0
2887,1,0,2,5,white,2,MaleFemale,0
2888,10,,3,5,white,1,MaleFemale,0
2889,4,0,6,5,white,2,MaleFemale,0
2890,5,,11,5,white,2,MaleFemale,0
2891,15,0,10,5,white,2,MaleFemale,0
2892,5,0,5,5,white,2,MaleFemale,0
2893,2,0,3,5,white,2,MaleFemale,0
2894,28,1,11,,BIPOC/AI,2,MaleFemale,0
2895,10,,3,5,white,1,MaleFemale,0
2896,1,0,0,5,white,2,MaleFemale,0
2897,20,,15,5,white,2,MaleFemale,0
2898,2,0,4,,BIPOC/AI,1,MaleFemale,0
2899,20,,15,3,BIPOC/AI,1,MaleFemale,0
2900,20,0,3,4,BIPOC/AI,1,MaleFemale,0
2901,20,,8,5,white,2,MaleFemale,0
2902,1,,7,5,white,2,MaleFemale,0
2903,3,0,3,5,white,2,MaleFemale,0
2904,5,,2,5,white,2,MaleFemale,0
2905,20,1,7,5,white,2,MaleFemale,0
2906,10,0,3,5,white,2,MaleFemale,0
2907,20,,6,5,white,2,MaleFemale,0
2908,2,0,9,5,white,1,MaleFemale,0
2909,1.5,,2,5,white,2,MaleFemale,0
2910,3,0,0,5,white,2,MaleFemale,0
2911,3,,1,5,white,2,MaleFemale,0
2912,1,,2,4,BIPOC/AI,2,MaleFemale,0
2913,10,0,5,5,white,2,MaleFemale,0
2914,10,0,3,5,white,2,MaleFemale,0
2915,3,0,2,5,white,1,MaleFemale,0
2916,5,0,4,5,white,1,MaleFemale,0
2917,20,,2,1,BIPOC/AI,1,MaleFemale,0
2918,3,,2,5,white,2,MaleFemale,0
2919,30,,6,5,white,2,MaleFemale,0
2920,3,0,3,5,white,2,MaleFemale,0
2921,10,,1,3,BIPOC/AI,2,MaleFemale,0
2922,20,,4,5,white,2,MaleFemale,0
2923,7,,,5,white,2,MaleFemale,0
2924,10,0,2,5,white,2,MaleFemale,0
2925,2,0,,4,BIPOC/AI,1,MaleFemale,0
2926,20,1,16,4,BIPOC/AI,2,MaleFemale,0
2927,2,0,1,5,white,1,MaleFemale,0
2928,15,,3,4,BIPOC/AI,1,MaleFemale,0
2929,10,1,6,2,BIPOC/AI,2,MaleFemale,0
2930,15,,2,5,white,1,MaleFemale,0
2931,1,,3,5,white,2,MaleFemale,0
2932,30,,8,5,white,1,MaleFemale,0
2933,7,,2,5,white,2,MaleFemale,0
2934,30,1,16,4,BIPOC/AI,1,MaleFemale,0
2935,1,0,2,5,white,1,MaleFemale,0
2936,2,0,4,1,BIPOC/AI,2,MaleFemale,0
2937,2,,2,5,white,1,MaleFemale,0
2938,5,,18,4,BIPOC/AI,1,MaleFemale,0
2939,2,,1,5,white,1,MaleFemale,0
2940,2,,2,5,white,1,MaleFemale,0
2941,2,0,1,5,white,2,MaleFemale,0
2942,5,,2,5,white,2,MaleFemale,0
2943,8,0,3,5,white,1,MaleFemale,0
2944,3,0,3,5,white,1,MaleFemale,0
2945,15,0,6,3,BIPOC/AI,2,MaleFemale,0
2946,1,0,6,5,white,2,MaleFemale,0
2947,4,0,1,5,white,2,MaleFemale,0
2948,7,,3,5,white,2,MaleFemale,0
2949,7,,2,5,white,2,MaleFemale,0
2950,3,,10,5,white,1,MaleFemale,0
2951,5,0,3,5,white,1,MaleFemale,0
2952,1,0,3,5,white,1,MaleFemale,0
2954,5,0,5,5,white,2,MaleFemale,0
2955,10,0,3,5,white,2,MaleFemale,0
2956,5,,2,3,BIPOC/AI,1,MaleFemale,0
2957,10,,8,2,BIPOC/AI,2,MaleFemale,0
2958,12,,5,5,white,1,MaleFemale,0
2959,1,0,2,5,white,1,MaleFemale,0
2960,18,,16,5,white,2,MaleFemale,0
2961,2,0,5,5,white,2,MaleFemale,0
2962,2,,3,5,white,2,MaleFemale,0
2963,15,0,2,2,BIPOC/AI,2,MaleFemale,0
2964,3,,0,5,white,1,MaleFemale,0
2965,20,0,18,5,white,2,MaleFemale,0
2966,1,,3,2,BIPOC/AI,2,MaleFemale,0
2967,2,0,1,5,white,2,MaleFemale,0
2968,8,,2,5,white,1,MaleFemale,0
2969,30,0,5,,BIPOC/AI,1,MaleFemale,0
2970,10,0,1,3,BIPOC/AI,1,MaleFemale,0
2971,5,0,2,5,white,2,MaleFemale,0
2972,2,0,0,5,white,2,MaleFemale,0
2973,10,,3,5,white,2,MaleFemale,0
2974,5,,1,4,BIPOC/AI,2,MaleFemale,0
2975,30,,6,1,BIPOC/AI,2,MaleFemale,0
2976,10,,4,,BIPOC/AI,2,MaleFemale,0
2977,2,1,13,2,BIPOC/AI,2,MaleFemale,0
2978,7,,11,5,white,2,MaleFemale,0
2979,2,,1,5,white,2,MaleFemale,0
2980,5,0,1,5,white,2,MaleFemale,0
2981,15,0,2,5,white,1,MaleFemale,0
2982,5,0,2,5,white,2,MaleFemale,0
2983,20,0,3,5,white,2,MaleFemale,0
2984,4,0,2,5,white,2,MaleFemale,0
2985,10,0,2,5,white,2,MaleFemale,0
2986,15,0,1,2,BIPOC/AI,2,MaleFemale,0
2987,3,0,2,5,white,2,MaleFemale,0
2988,30,0,5,5,white,2,MaleFemale,0
2989,10,,2,,BIPOC/AI,1,MaleFemale,0
2990,30,,2,2,BIPOC/AI,2,MaleFemale,0
2991,10,0,5,1,BIPOC/AI,2,MaleFemale,0
2992,2,,1,5,white,2,MaleFemale,0
2993,3,,2,3,BIPOC/AI,1,MaleFemale,0
2994,5,0,2,5,white,1,MaleFemale,0
2995,1,,2,5,white,1,MaleFemale,0
2996,5,,0,5,white,1,MaleFemale,0
2997,2,0,2,5,white,2,MaleFemale,0
2998,2,0,2,,BIPOC/AI,1,MaleFemale,0
2999,5,1,9,1,BIPOC/AI,1,MaleFemale,0
3000,14,0,5,5,white,2,MaleFemale,0
3001,1,,1,5,white,2,MaleFemale,0
3002,5,0,1,1,BIPOC/AI,2,MaleFemale,0
3003,8,,2,5,white,2,MaleFemale,0
3004,5,0,4,5,white,2,MaleFemale,0
3005,2,0,3,,BIPOC/AI,2,MaleFemale,0
3006,5,0,3,5,white,1,MaleFemale,0
3007,3,0,7,5,white,2,MaleFemale,0
3008,17,,9,5,white,2,MaleFemale,0
3009,2,0,1,5,white,2,MaleFemale,0
3010,1,,2,5,white,1,MaleFemale,0
3011,5,,1,5,white,1,MaleFemale,0
3012,2,,2,5,white,1,MaleFemale,0
3013,5,1,0,5,white,1,MaleFemale,0
3014,5,0,9,4,BIPOC/AI,2,MaleFemale,0
3015,2,0,4,5,white,2,MaleFemale,0
3016,4,,2,5,white,2,MaleFemale,0
3017,30,,3,5,white,2,MaleFemale,0
3018,5,,7,5,white,1,MaleFemale,0
3019,15,0,3,5,white,1,MaleFemale,0
3020,4,0,2,,BIPOC/AI,2,MaleFemale,0
3021,30,,1,5,white,2,MaleFemale,0
3022,1,,3,5,white,2,MaleFemale,0
3023,10,,8,5,white,2,MaleFemale,0
3024,10,,5,5,white,2,MaleFemale,0
3025,2,0,0,5,white,1,MaleFemale,0
3026,1,0,1,5,white,2,MaleFemale,0
3027,1,,8,5,white,1,MaleFemale,0
3028,2,,2,5,white,2,MaleFemale,0
3029,5,,0,3,BIPOC/AI,2,MaleFemale,0
3030,1,0,1,5,white,2,MaleFemale,0
3031,5,,2,5,white,1,MaleFemale,0
3032,24,0,1,5,white,2,MaleFemale,0
3033,8,0,1,5,white,2,MaleFemale,0
3034,10,0,1,5,white,2,MaleFemale,0
3035,30,0,3,5,white,2,MaleFemale,0
3036,1,1,2,5,white,2,MaleFemale,0
3037,2,,1,5,white,2,MaleFemale,0
3038,4,,1,5,white,2,MaleFemale,0
3039,20,0,15,,BIPOC/AI,2,MaleFemale,0
3040,4,0,1,5,white,2,MaleFemale,0
3041,4,,2,5,white,2,MaleFemale,0
3042,5,0,0,5,white,2,MaleFemale,0
3043,17,1,13,5,white,2,MaleFemale,0
3044,1,1,2,5,white,2,MaleFemale,0
3045,3,0,0,5,white,1,MaleFemale,0
3046,15,,10,5,white,2,MaleFemale,0
3047,4,0,1,5,white,1,MaleFemale,0
3048,30,,3,5,white,1,MaleFemale,0
3049,10,0,,5,white,2,MaleFemale,0
3050,7,0,5,5,white,2,MaleFemale,0
3051,2,0,2,5,white,2,MaleFemale,0
3052,10,,0,3,BIPOC/AI,1,MaleFemale,0
3053,3,,5,5,white,2,MaleFemale,0
3054,2,,0,5,white,2,MaleFemale,0
3055,5,0,1,5,white,2,MaleFemale,0
3056,10,,3,5,white,1,MaleFemale,0
3057,1,0,1,5,white,2,MaleFemale,0
3058,20,,7,5,white,2,MaleFemale,0
3059,10,,3,2,BIPOC/AI,2,MaleFemale,0
3060,1,,2,3,BIPOC/AI,1,MaleFemale,0
3061,3,0,1,5,white,1,MaleFemale,0
3062,3,0,2,5,white,1,MaleFemale,0
3063,1,,2,5,white,2,MaleFemale,0
3065,3,0,2,5,white,1,MaleFemale,0
3066,17,0,0,5,white,2,MaleFemale,0
3067,20,0,10,5,white,2,MaleFemale,0
3068,2,0,1,5,white,2,MaleFemale,0
3069,3,0,3,5,white,1,MaleFemale,0
3070,30,,17,4,BIPOC/AI,2,MaleFemale,0
3071,3,,0,5,white,1,MaleFemale,0
3072,20,,10,5,white,2,MaleFemale,0
3073,3,,0,5,white,1,MaleFemale,0
3074,3,0,0,5,white,1,MaleFemale,0
3075,2,0,3,5,white,2,MaleFemale,0
3076,3,,2,5,white,2,MaleFemale,0
3077,1,,2,5,white,1,MaleFemale,0
3078,4,0,2,,BIPOC/AI,2,MaleFemale,0
3079,15,0,9,2,BIPOC/AI,2,MaleFemale,0
3080,5,0,2,5,white,2,MaleFemale,0
3081,3,0,0,2,BIPOC/AI,1,MaleFemale,0
3082,1,,2,5,white,2,MaleFemale,0
3083,10,1,,5,white,1,MaleFemale,0
3084,1,0,2,5,white,2,MaleFemale,0
3085,5,,2,5,white,2,MaleFemale,0
3086,2,,4,5,white,2,MaleFemale,0
3087,5,0,2,5,white,2,MaleFemale,0
3088,2,0,3,,BIPOC/AI,1,MaleFemale,0
3089,3,0,0,5,white,2,MaleFemale,0
3090,3,0,1,5,white,1,MaleFemale,0
3091,1,0,1,5,white,2,MaleFemale,0
3092,5,0,5,5,white,2,MaleFemale,0
3093,10,,1,5,white,2,MaleFemale,0
3094,4,0,9,5,white,2,MaleFemale,0
3095,3,0,3,5,white,1,MaleFemale,0
3096,4,0,3,5,white,2,MaleFemale,0
3097,2,,4,5,white,2,MaleFemale,0
3098,10,0,4,5,white,2,MaleFemale,0
3099,30,,4,,BIPOC/AI,2,MaleFemale,0
3100,10,0,3,5,white,2,MaleFemale,0
3101,8,0,4,5,white,1,MaleFemale,0
3102,4,0,1,5,white,1,MaleFemale,0
3103,3,0,4,5,white,1,MaleFemale,0
3104,3,,2,5,white,1,MaleFemale,0
3105,2,0,0,5,white,2,MaleFemale,0
3106,1,,9,5,white,2,MaleFemale,0
3107,30,,8,5,white,1,MaleFemale,0
3108,2,0,2,5,white,2,MaleFemale,0
3109,20,,2,,BIPOC/AI,1,MaleFemale,0
3110,1,,0,5,white,2,MaleFemale,0
3111,5,,3,5,white,2,MaleFemale,0
3112,3,0,3,5,white,1,MaleFemale,0
3113,30,,1,5,white,1,MaleFemale,0
3114,2,,2,5,white,2,MaleFemale,0
3115,2,,3,,BIPOC/AI,2,MaleFemale,0
3116,15,,4,5,white,2,MaleFemale,0
3117,3,,6,3,BIPOC/AI,2,MaleFemale,0
3118,4,0,7,5,white,2,MaleFemale,0
3119,8,,2,5,white,2,MaleFemale,0
3120,10,0,1,5,white,1,MaleFemale,0
3121,1,,0,5,white,2,MaleFemale,0
3122,7,,3,5,white,2,MaleFemale,0
3123,30,,10,5,white,1,MaleFemale,0
3124,3,,11,5,white,2,MaleFemale,0
3125,1,0,1,3,BIPOC/AI,1,MaleFemale,0
3126,7,,7,5,white,2,MaleFemale,0
3127,15,1,8,5,white,2,MaleFemale,0
3128,20,,4,5,white,2,MaleFemale,0
3129,30,0,0,5,white,2,MaleFemale,0
3130,3,,6,5,white,2,MaleFemale,0
3131,3,,4,5,white,2,MaleFemale,0
3132,12,0,4,5,white,2,MaleFemale,0
3133,30,0,1,5,white,2,MaleFemale,0
3134,1,0,1,3,BIPOC/AI,2,MaleFemale,0
3135,4,0,1,5,white,2,MaleFemale,0
3136,2,0,2,5,white,2,MaleFemale,0
3137,2,,1,5,white,2,MaleFemale,0
3138,15,0,2,5,white,2,MaleFemale,0
3139,10,0,8,2,BIPOC/AI,2,MaleFemale,0
3140,5,,8,5,white,2,MaleFemale,0
3141,5,,1,5,white,2,MaleFemale,0
3142,10,0,,5,white,2,MaleFemale,0
3143,2,,6,5,white,2,MaleFemale,0
3144,5,,0,5,white,2,MaleFemale,0
3145,4,,2,5,white,2,MaleFemale,0
3146,5,,2,5,white,2,MaleFemale,0
3147,3,,7,5,white,1,MaleFemale,0
3148,15,,4,5,white,1,MaleFemale,0
3149,7,,5,5,white,1,MaleFemale,0
3150,1,0,3,5,white,1,MaleFemale,0
3151,5,0,3,5,white,2,MaleFemale,0
3152,5,,0,5,white,2,MaleFemale,0
3153,3,,8,5,white,2,MaleFemale,0
3154,30,0,0,5,white,3,AgenderNonbinaryGenderQueer,0
3155,3,0,6,5,white,2,MaleFemale,0
3156,7,0,1,5,white,1,MaleFemale,0
3157,25,0,1,5,white,2,MaleFemale,0
3158,2,,4,5,white,2,MaleFemale,0
3159,10,0,1,3,BIPOC/AI,2,MaleFemale,0
3160,2,1,2,5,white,2,MaleFemale,0
3161,2,,0,5,white,2,MaleFemale,0
3162,2,,2,5,white,2,MaleFemale,0
3163,15,0,2,5,white,2,MaleFemale,0
3164,4,1,8,5,white,1,MaleFemale,0
3165,8,,6,1,BIPOC/AI,2,MaleFemale,0
3166,6,,3,5,white,2,MaleFemale,0
3167,5,1,1,5,white,2,MaleFemale,0
3168,5,0,3,5,white,2,MaleFemale,0
3169,1,0,0,5,white,2,MaleFemale,0
3170,2,,5,,BIPOC/AI,1,MaleFemale,0
3171,30,0,10,5,white,2,MaleFemale,0
3172,2,,2,5,white,2,MaleFemale,0
3173,1,0,8,5,white,2,MaleFemale,0
3174,3,0,2,5,white,2,MaleFemale,0
3175,3,,3,5,white,2,MaleFemale,0
3176,3,,4,3,BIPOC/AI,2,MaleFemale,0
3177,5,0,2,,BIPOC/AI,1,MaleFemale,0
3178,4,1,4,5,white,2,MaleFemale,0
3179,10,0,4,5,white,1,MaleFemale,0
3180,5,,8,5,white,2,MaleFemale,0
3181,4,,3,5,white,1,MaleFemale,0
3182,20,0,7,5,white,1,MaleFemale,0
3183,10,0,2,5,white,2,MaleFemale,0
3184,2,0,0,5,white,1,MaleFemale,0
3185,10,,7,5,white,2,MaleFemale,0
3186,4,,3,5,white,2,MaleFemale,0
3187,30,,1,5,white,2,MaleFemale,0
3188,5,0,0,5,white,1,MaleFemale,0
3189,5,,2,5,white,1,MaleFemale,0
3190,2,,1,5,white,2,MaleFemale,0
3191,5,1,20,2,BIPOC/AI,2,MaleFemale,0
3192,7,0,7,,BIPOC/AI,2,MaleFemale,0
3193,4,,3,5,white,2,MaleFemale,0
3194,3,,2,5,white,1,MaleFemale,0
3195,17,0,3,2,BIPOC/AI,2,MaleFemale,0
3196,30,,3,5,white,1,MaleFemale,0
3197,1,,4,5,white,1,MaleFemale,0
3198,2,,4,5,white,2,MaleFemale,0
3199,2,,0,5,white,2,MaleFemale,0
3200,25,,4,4,BIPOC/AI,1,MaleFemale,0
3201,2,,3,5,white,2,MaleFemale,0
3203,5,0,2,5,white,2,MaleFemale,0
3204,4,,2,5,white,2,MaleFemale,0
3205,15,,,5,white,2,MaleFemale,0
3206,15,0,1,5,white,1,MaleFemale,0
3207,15,,4,5,white,2,MaleFemale,0
3208,30,,15,,BIPOC/AI,1,MaleFemale,0
3209,10,,3,5,white,1,MaleFemale,0
3210,15,,6,4,BIPOC/AI,2,MaleFemale,0
3211,2,0,2,5,white,1,MaleFemale,0
3212,20,0,4,5,white,1,MaleFemale,0
3213,4,0,5,5,white,1,MaleFemale,0
3214,3,,4,5,white,2,MaleFemale,0
3215,5,1,6,5,white,2,MaleFemale,0
3216,5,0,1,5,white,1,MaleFemale,0
3217,3,0,2,5,white,2,MaleFemale,0
3218,10,,3,5,white,2,MaleFemale,0
3219,1,0,6,5,white,1,MaleFemale,0
3221,1,0,4,5,white,2,MaleFemale,0
3222,15,0,2,5,white,2,MaleFemale,0
3223,4,0,3,5,white,2,MaleFemale,0
3224,2,,0,5,white,2,MaleFemale,0
3225,4,0,0,5,white,2,MaleFemale,0
3226,20,0,4,2,BIPOC/AI,2,MaleFemale,0
3227,4,,1,5,white,1,MaleFemale,0
3228,15,,5,5,white,1,MaleFemale,0
3229,4,,1,5,white,2,MaleFemale,0
3230,5,,10,,BIPOC/AI,2,MaleFemale,0
3231,1,,1,5,white,2,MaleFemale,0
3232,2,,8,5,white,2,MaleFemale,0
3233,5,,3,5,white,2,MaleFemale,0
3234,4,0,5,5,white,2,MaleFemale,0
3235,4,,0,4,BIPOC/AI,1,MaleFemale,0
3236,20,0,10,5,white,3,AgenderNonbinaryGenderQueer,1
3237,30,,5,3,BIPOC/AI,2,MaleFemale,0
3238,20,,5,5,white,2,MaleFemale,0
3239,30,1,10,5,white,1,MaleFemale,0
3240,10,0,5,5,white,2,MaleFemale,0
3241,1,0,5,5,white,2,MaleFemale,0
3242,3,,3,,BIPOC/AI,2,MaleFemale,0
3243,10,,,5,white,2,MaleFemale,0
3244,15,,2,5,white,2,MaleFemale,0
3245,6,,7,5,white,2,MaleFemale,0
3246,10,0,2,5,white,2,MaleFemale,0
3247,3,,5,5,white,2,MaleFemale,0
3248,2,,3,5,white,2,MaleFemale,0
3249,3,,2,5,white,1,MaleFemale,0
3250,15,0,3,5,white,2,MaleFemale,0
3251,20,0,0,5,white,2,MaleFemale,0
3252,3,,1,5,white,2,MaleFemale,0
3253,14,0,3,3,BIPOC/AI,1,MaleFemale,0
3254,5,,4,5,white,2,MaleFemale,0
3255,5,,2,5,white,2,MaleFemale,0
3257,2,0,2,5,white,1,MaleFemale,0
3258,15,,,5,white,2,MaleFemale,0
3259,3,,1,4,BIPOC/AI,1,MaleFemale,0
3260,30,,0,,BIPOC/AI,1,MaleFemale,0
3261,10,0,3,5,white,1,MaleFemale,0
3262,15,0,6,5,white,2,MaleFemale,0
3263,2,0,1,5,white,2,MaleFemale,0
3264,5,,0,5,white,1,MaleFemale,0
3265,15,,7,3,BIPOC/AI,1,MaleFemale,0
3266,3,0,4,,BIPOC/AI,2,MaleFemale,0
3267,2,0,1,5,white,2,MaleFemale,0
3268,2,1,2,5,white,1,MaleFemale,0
3269,10,0,3,5,white,2,MaleFemale,0
3270,12,1,14,4,BIPOC/AI,2,MaleFemale,1
3271,2,,2,5,white,2,MaleFemale,0
3272,15,,5,2,BIPOC/AI,2,MaleFemale,0
3273,1,0,3,5,white,2,MaleFemale,0
3274,12,0,8,4,BIPOC/AI,2,MaleFemale,0
3275,4,,6,5,white,2,MaleFemale,0
3276,4,,2,5,white,1,MaleFemale,0
3277,30,,0,5,white,2,MaleFemale,0
3278,2,,,5,white,1,MaleFemale,0
3279,2,0,4,3,BIPOC/AI,2,MaleFemale,0
3280,30,1,16,,BIPOC/AI,1,MaleFemale,0
3281,8,,1,5,white,2,MaleFemale,0
3282,26,1,10,5,white,2,MaleFemale,0
3283,3,1,1,2,BIPOC/AI,2,MaleFemale,0
3284,10,,2,5,white,2,MaleFemale,0
3285,1.5,0,0,5,white,2,MaleFemale,0
3286,1,,2,5,white,1,MaleFemale,0
3287,30,,11,5,white,2,MaleFemale,0
3288,18,,6,5,white,1,MaleFemale,0
3289,2,0,4,5,white,2,MaleFemale,0
3290,5,,14,2,BIPOC/AI,1,MaleFemale,0
3291,20,0,4,5,white,2,MaleFemale,0
3292,10,,2,5,white,2,MaleFemale,0
3293,15,,1,5,white,1,MaleFemale,0
3294,3,0,2,5,white,1,MaleFemale,0
3295,6,0,1,5,white,2,MaleFemale,0
3296,1,,1,5,white,1,MaleFemale,0
3297,8,,2,,BIPOC/AI,2,MaleFemale,0
3298,10,0,3,5,white,2,MaleFemale,0
3299,30,0,1,5,white,1,MaleFemale,0
3300,2,,6,5,white,2,MaleFemale,0
3301,10,1,6,5,white,1,MaleFemale,0
3302,15,,10,5,white,2,MaleFemale,0
3303,1,,2,5,white,2,MaleFemale,0
3304,4,0,3,5,white,2,MaleFemale,0
3305,12,0,4,5,white,1,MaleFemale,0
3306,2,,1,5,white,1,MaleFemale,0
3307,30,0,1,5,white,1,MaleFemale,0
3308,7,,8,5,white,2,MaleFemale,0
3309,20,0,1,5,white,2,MaleFemale,0
3310,7,0,1,5,white,1,MaleFemale,0
3311,1,0,1,5,white,2,MaleFemale,0
3312,4,0,2,1,BIPOC/AI,1,MaleFemale,0
3313,20,,1,5,white,2,MaleFemale,0
3314,5,,4,,BIPOC/AI,2,MaleFemale,0
3315,15,0,3,5,white,2,MaleFemale,0
3317,15,0,0,5,white,2,MaleFemale,0
3318,1,,1,3,BIPOC/AI,2,MaleFemale,0
3319,1,0,1,5,white,2,MaleFemale,0
3320,3,0,3,5,white,2,MaleFemale,0
3321,2,0,4,5,white,1,MaleFemale,0
3322,4,0,2,5,white,1,MaleFemale,0
3323,2,0,2,5,white,1,MaleFemale,0
3324,3,,7,3,BIPOC/AI,1,MaleFemale,0
3325,3,0,2,3,BIPOC/AI,2,MaleFemale,0
3326,15,,2,5,white,2,MaleFemale,0
3327,30,,2,5,white,2,MaleFemale,0
3328,1,,3,5,white,1,MaleFemale,0
3329,10,,1,5,white,1,MaleFemale,0
3330,2,,3,5,white,2,MaleFemale,0
3331,2,,1,5,white,2,MaleFemale,0
3332,2,1,,5,white,2,MaleFemale,0
3333,12,1,,,BIPOC/AI,2,MaleFemale,0
3334,5,0,0,5,white,2,MaleFemale,0
3335,5,0,7,,BIPOC/AI,2,MaleFemale,0
3336,2,0,0,,BIPOC/AI,1,MaleFemale,0
3337,3,0,1,5,white,2,MaleFemale,0
3338,3,0,1,5,white,1,MaleFemale,0
3339,10,0,2,5,white,2,MaleFemale,0
3340,4,,2,3,BIPOC/AI,1,MaleFemale,0
3341,2,,0,5,white,2,MaleFemale,0
3342,25,,5,5,white,1,MaleFemale,0
3343,5,0,2,3,BIPOC/AI,2,MaleFemale,0
3344,6,0,1,5,white,2,MaleFemale,0
3345,1,0,4,5,white,2,MaleFemale,0
3346,30,,7,5,white,2,MaleFemale,0
3347,10,0,1,5,white,1,MaleFemale,0
3348,10,0,7,5,white,2,MaleFemale,0
3349,3,,1,5,white,2,MaleFemale,0
3350,20,0,0,5,white,2,MaleFemale,0
3351,2,,5,2,BIPOC/AI,2,MaleFemale,0
3352,4,,4,5,white,2,MaleFemale,0
3353,3,,1,5,white,2,MaleFemale,0
3354,2,,2,5,white,1,MaleFemale,0
3355,15,,2,5,white,2,MaleFemale,0
3356,2,,2,5,white,1,MaleFemale,0
3357,4,,1,5,white,2,MaleFemale,0
3358,1,0,0,5,white,2,MaleFemale,0
3359,30,0,10,5,white,2,MaleFemale,0
3360,25,,0,5,white,2,MaleFemale,0
3361,3,,1,5,white,2,MaleFemale,0
3362,10,1,1,5,white,2,MaleFemale,0
3363,3,0,1,2,BIPOC/AI,2,MaleFemale,0
3364,2,,3,5,white,2,MaleFemale,0
3365,8,1,12,1,BIPOC/AI,2,MaleFemale,0
3366,15,,5,5,white,1,MaleFemale,0
3367,4,0,1,5,white,2,MaleFemale,0
3368,30,0,9,5,white,3,AgenderNonbinaryGenderQueer,1
3369,30,,7,2,BIPOC/AI,2,MaleFemale,0
3370,1,,3,,BIPOC/AI,2,MaleFemale,0
3371,28,,7,5,white,1,MaleFemale,0
3372,3,0,3,5,white,2,MaleFemale,0
3373,2,1,0,5,white,2,MaleFemale,0
3374,2,0,0,5,white,2,MaleFemale,0
3375,5,,2,5,white,2,MaleFemale,0
3376,2,0,1,5,white,1,MaleFemale,0
3377,5,,6,2,BIPOC/AI,1,MaleFemale,0
3378,12,0,1,5,white,2,MaleFemale,0
3379,2,0,2,5,white,2,MaleFemale,0
3380,30,,3,5,white,2,MaleFemale,0
3381,10,,2,5,white,2,MaleFemale,0
3382,6,0,0,5,white,2,MaleFemale,0
3383,2,,1,5,white,1,MaleFemale,0
3384,5,,1,5,white,2,MaleFemale,0
3385,4,,0,5,white,2,MaleFemale,0
3386,5,0,,5,white,1,MaleFemale,0
3387,17,0,3,5,white,1,MaleFemale,0
3388,2,0,0,5,white,2,MaleFemale,0
3389,1,,1,5,white,1,MaleFemale,0
3390,2,0,4,5,white,2,MaleFemale,0
3391,1,,3,5,white,2,MaleFemale,0
3392,15,,3,5,white,2,MaleFemale,0
3393,5,1,7,4,BIPOC/AI,1,MaleFemale,0
3394,2,0,1,5,white,2,MaleFemale,0
3395,3,,2,1,BIPOC/AI,2,MaleFemale,0
3396,5,,2,5,white,2,MaleFemale,0
3397,3,,2,,BIPOC/AI,1,MaleFemale,0
3398,2,,2,,BIPOC/AI,1,MaleFemale,0
3399,14,0,9,5,white,2,MaleFemale,0
3400,2,,6,5,white,2,MaleFemale,0
3401,30,,2,1,BIPOC/AI,2,MaleFemale,0
3402,8,0,2,5,white,2,MaleFemale,0
3403,30,0,10,5,white,2,MaleFemale,0
3404,3,,1,5,white,1,MaleFemale,0
3405,20,0,2,5,white,1,MaleFemale,0
3406,15,0,9,,BIPOC/AI,2,MaleFemale,0
3407,3,0,1,5,white,2,MaleFemale,0
3408,10,,3,5,white,1,MaleFemale,0
3409,3,,0,5,white,1,MaleFemale,0
3410,30,,9,2,BIPOC/AI,1,MaleFemale,0
3411,2,,2,5,white,1,MaleFemale,0
3412,15,,3,5,white,2,MaleFemale,0
3413,1,0,0,5,white,1,MaleFemale,0
3414,1,0,2,5,white,2,MaleFemale,0
3415,3,0,1,5,white,2,MaleFemale,0
3416,5,0,2,5,white,1,MaleFemale,0
3417,1,,1,5,white,2,MaleFemale,0
3418,15,0,0,5,white,2,MaleFemale,0
3419,3,0,0,5,white,2,MaleFemale,0
3420,20,0,5,2,BIPOC/AI,2,MaleFemale,0
3421,3,0,11,5,white,2,MaleFemale,0
3422,30,,1,5,white,2,MaleFemale,0
3423,3,0,0,5,white,2,MaleFemale,0
3424,3,,0,,BIPOC/AI,2,MaleFemale,0
3425,10,0,1,5,white,1,MaleFemale,0
3426,1,,4,5,white,2,MaleFemale,0
3427,5,,4,5,white,2,MaleFemale,0
3428,5,1,2,5,white,2,MaleFemale,0
3429,7,0,2,5,white,1,MaleFemale,0
3430,3,0,2,,BIPOC/AI,2,MaleFemale,0
3431,2,,4,5,white,2,MaleFemale,0
3432,8,0,2,5,white,2,MaleFemale,0
3433,3,0,1,5,white,2,MaleFemale,0
3434,1,,3,5,white,1,MaleFemale,0
3435,29,,4,5,white,2,MaleFemale,0
3436,2,0,3,,BIPOC/AI,2,MaleFemale,0
3437,10,0,2,5,white,1,MaleFemale,0
3438,15,0,2,5,white,2,MaleFemale,0
3439,30,0,7,5,white,2,MaleFemale,0
